cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
23,Applied Math Isengard,ADVANCE_APPLIED_MATH_ISENGARD,ADVANCE_APPLIED_MATH,ADVANCE_ISENGARD,0,0,ICON_ADVANCE_APPLIED_MATH_ISENGARD,ADVANCE_APPLIED_MATH_ISENGARD_GAMEPLAY,ADVANCE_APPLIED_MATH_ISENGARD_HISTORICAL,ADVANCE_APPLIED_MATH_ISENGARD_PREREQ,ADVANCE_APPLIED_MATH_ISENGARD_STATISTICS,ADVANCE_APPLIED_MATH_ISENGARD_STATISTICS
24,Aqueducts,ADVANCE_AQUEDUCTS,ADVANCE_GRANARIES,ADVANCE_MASONRY,1,0,ICON_ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS_GAMEPLAY,ADVANCE_AQUEDUCTS_HISTORICAL,ADVANCE_AQUEDUCTS_PREREQ,ADVANCE_AQUEDUCTS_STATISTICS,ADVANCE_AQUEDUCTS_STATISTICS
25,Aqueducts Men,ADVANCE_AQUEDUCTS_MEN,ADVANCE_AQUEDUCTS,ADVANCE_MEN,1,0,ICON_ADVANCE_AQUEDUCTS_MEN,ADVANCE_AQUEDUCTS_MEN_GAMEPLAY,ADVANCE_AQUEDUCTS_MEN_HISTORICAL,ADVANCE_AQUEDUCTS_MEN_PREREQ,ADVANCE_AQUEDUCTS_MEN_STATISTICS,ADVANCE_AQUEDUCTS_MEN_STATISTICS
26,Archery,ADVANCE_ARCHERY,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_BRONZE_WORKING,1,0,ICON_ADVANCE_ARCHERY,ADVANCE_ARCHERY_GAMEPLAY,ADVANCE_ARCHERY_HISTORICAL,ADVANCE_ARCHERY_PREREQ,ADVANCE_ARCHERY_STATISTICS,ADVANCE_ARCHERY_STATISTICS
27,Archery Elves,ADVANCE_ARCHERY_ELVES,ADVANCE_ARCHERY,ADVANCE_ELVES,1,0,ICON_ADVANCE_ARCHERY_ELVES,ADVANCE_ARCHERY_ELVES_GAMEPLAY,ADVANCE_ARCHERY_ELVES_HISTORICAL,ADVANCE_ARCHERY_ELVES_PREREQ,ADVANCE_ARCHERY_ELVES_STATISTICS,ADVANCE_ARCHERY_ELVES_STATISTICS
28,Archery Haradrim,ADVANCE_ARCHERY_HARADRIM,ADVANCE_ARCHERY,ADVANCE_HARADRIM,1,0,ICON_ADVANCE_ARCHERY_HARADRIM,ADVANCE_ARCHERY_HARADRIM_GAMEPLAY,ADVANCE_ARCHERY_HARADRIM_HISTORICAL,ADVANCE_ARCHERY_HARADRIM_PREREQ,ADVANCE_ARCHERY_HARADRIM_STATISTICS,ADVANCE_ARCHERY_HARADRIM_STATISTICS
29,Archery Isengard,ADVANCE_ARCHERY_ISENGARD,ADVANCE_ARCHERY,ADVANCE_ISENGARD,1,0,ICON_ADVANCE_ARCHERY_ISENGARD,ADVANCE_ARCHERY_ISENGARD_GAMEPLAY,ADVANCE_ARCHERY_ISENGARD_HISTORICAL,ADVANCE_ARCHERY_ISENGARD_PREREQ,ADVANCE_ARCHERY_ISENGARD_STATISTICS,ADVANCE_ARCHERY_ISENGARD_STATISTICS
30,Archery Orcs,ADVANCE_ARCHERY_ORCS,ADVANCE_ARCHERY,ADVANCE_ORCS,1,0,ICON_ADVANCE_ARCHERY_ORCS,ADVANCE_ARCHERY_ORCS_GAMEPLAY,ADVANCE_ARCHERY_ORCS_HISTORICAL,ADVANCE_ARCHERY_ORCS_PREREQ,ADVANCE_ARCHERY_ORCS_STATISTICS,ADVANCE_ARCHERY_ORCS_STATISTICS
31,Architecture,ADVANCE_ARCHITECTURE,ADVANCE_APPLIED_MATH,ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE_GAMEPLAY,ADVANCE_ARCHITECTURE_HISTORICAL,ADVANCE_ARCHITECTURE_PREREQ,ADVANCE_ARCHITECTURE_STATISTICS,ADVANCE_ARCHITECTURE_STATISTICS
32,Architecture Dwarves,ADVANCE_ARCHITECTURE_DWARVES,ADVANCE_ARCHITECTURE,ADVANCE_DWARVES,0,0,ICON_ADVANCE_ARCHITECTURE_DWARVES,ADVANCE_ARCHITECTURE_DWARVES_GAMEPLAY,ADVANCE_ARCHITECTURE_DWARVES_HISTORICAL,ADVANCE_ARCHITECTURE_DWARVES_PREREQ,ADVANCE_ARCHITECTURE_DWARVES_STATISTICS,ADVANCE_ARCHITECTURE_DWARVES_STATISTICS
33,Architecture Gondor,ADVANCE_ARCHITECTURE_GONDOR,ADVANCE_ARCHITECTURE,ADVANCE_GONDOR,0,0,ICON_ADVANCE_ARCHITECTURE_GONDOR,ADVANCE_ARCHITECTURE_GONDOR_GAMEPLAY,ADVANCE_ARCHITECTURE_GONDOR_HISTORICAL,ADVANCE_ARCHITECTURE_GONDOR_PREREQ,ADVANCE_ARCHITECTURE_GONDOR_STATISTICS,ADVANCE_ARCHITECTURE_GONDOR_STATISTICS
34,Architecture Mordor,ADVANCE_ARCHITECTURE_MORDOR,ADVANCE_ARCHITECTURE,ADVANCE_MORDOR,0,0,ICON_ADVANCE_ARCHITECTURE_MORDOR,ADVANCE_ARCHITECTURE_MORDOR_GAMEPLAY,ADVANCE_ARCHITECTURE_MORDOR_HISTORICAL,ADVANCE_ARCHITECTURE_MORDOR_PREREQ,ADVANCE_ARCHITECTURE_MORDOR_STATISTICS,ADVANCE_ARCHITECTURE_MORDOR_STATISTICS
35,Astronomy,ADVANCE_ASTRONOMY,ADVANCE_RELIGION,nil,0,0,ICON_ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY_GAMEPLAY,ADVANCE_ASTRONOMY_HISTORICAL,ADVANCE_ASTRONOMY_PREREQ,ADVANCE_ASTRONOMY_STATISTICS,ADVANCE_ASTRONOMY_STATISTICS
36,Astronomy Isengard,ADVANCE_ASTRONOMY_ISENGARD,ADVANCE_ASTRONOMY,ADVANCE_ISENGARD,0,0,ICON_ADVANCE_ASTRONOMY_ISENGARD,ADVANCE_ASTRONOMY_ISENGARD_GAMEPLAY,ADVANCE_ASTRONOMY_ISENGARD_HISTORICAL,ADVANCE_ASTRONOMY_ISENGARD_PREREQ,ADVANCE_ASTRONOMY_ISENGARD_STATISTICS,ADVANCE_ASTRONOMY_ISENGARD_STATISTICS
37,Ballista Towers,ADVANCE_BALLISTA_TOWERS,ADVANCE_MASONRY,ADVANCE_BALLISTICS,1,0,ICON_ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS_GAMEPLAY,ADVANCE_BALLISTA_TOWERS_HISTORICAL,ADVANCE_BALLISTA_TOWERS_PREREQ,ADVANCE_BALLISTA_TOWERS_STATISTICS,ADVANCE_BALLISTA_TOWERS_STATISTICS
38,Ballistics,ADVANCE_BALLISTICS,ADVANCE_PROPULSION,ADVANCE_COMPOSITE_BOW,1,0,ICON_ADVANCE_BALLISTICS,ADVANCE_BALLISTICS_GAMEPLAY,ADVANCE_BALLISTICS_HISTORICAL,ADVANCE_BALLISTICS_PREREQ,ADVANCE_BALLISTICS_STATISTICS,ADVANCE_BALLISTICS_STATISTICS
39,Barracks,ADVANCE_BARRACKS,ADVANCE_BRONZE_WORKING,ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_BARRACKS,ADVANCE_BARRACKS_GAMEPLAY,ADVANCE_BARRACKS_HISTORICAL,ADVANCE_BARRACKS_PREREQ,ADVANCE_BARRACKS_STATISTICS,ADVANCE_BARRACKS_STATISTICS
40,Barracks Angmar,ADVANCE_BARRACKS_ANGMAR,ADVANCE_BARRACKS,ADVANCE_ANGMAR,1,0,ICON_ADVANCE_BARRACKS_ANGMAR,ADVANCE_BARRACKS_ANGMAR_GAMEPLAY,ADVANCE_BARRACKS_ANGMAR_HISTORICAL,ADVANCE_BARRACKS_ANGMAR_PREREQ,ADVANCE_BARRACKS_ANGMAR_STATISTICS,ADVANCE_BARRACKS_ANGMAR_STATISTICS
41,Barracks Orcs,ADVANCE_BARRACKS_ORCS,ADVANCE_BARRACKS,ADVANCE_ORCS,1,0,ICON_ADVANCE_BARRACKS_ORCS,ADVANCE_BARRACKS_ORCS_GAMEPLAY,ADVANCE_BARRACKS_ORCS_HISTORICAL,ADVANCE_BARRACKS_ORCS_PREREQ,ADVANCE_BARRACKS_ORCS_STATISTICS,ADVANCE_BARRACKS_ORCS_STATISTICS
42,Brick Making,ADVANCE_BRICK_MAKING,ADVANCE_STONE_WORKING,ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING_GAMEPLAY,ADVANCE_BRICK_MAKING_HISTORICAL,ADVANCE_BRICK_MAKING_PREREQ,ADVANCE_BRICK_MAKING_STATISTICS,ADVANCE_BRICK_MAKING_STATISTICS
43,Bronze Working,ADVANCE_BRONZE_WORKING,ADVANCE_COPPER_SMELTING,nil,1,0,ICON_ADVANCE_BRONZE_WORKING,ADVANCE_BRONZE_WORKING_GAMEPLAY,ADVANCE_BRONZE_WORKING_HISTORICAL,ADVANCE_BRONZE_WORKING_PREREQ,ADVANCE_BRONZE_WORKING_STATISTICS,ADVANCE_BRONZE_WORKING_STATISTICS
44,Bronze Working Angmar,ADVANCE_BRONZE_WORKING_ANGMAR,ADVANCE_BRONZE_WORKING,ADVANCE_ANGMAR,1,0,ICON_ADVANCE_BRONZE_WORKING_ANGMAR,ADVANCE_BRONZE_WORKING_ANGMAR_GAMEPLAY,ADVANCE_BRONZE_WORKING_ANGMAR_HISTORICAL,ADVANCE_BRONZE_WORKING_ANGMAR_PREREQ,ADVANCE_BRONZE_WORKING_ANGMAR_STATISTICS,ADVANCE_BRONZE_WORKING_ANGMAR_STATISTICS
45,Bronze Working Arnor,ADVANCE_BRONZE_WORKING_ARNOR,ADVANCE_BRONZE_WORKING,ADVANCE_ARNOR,1,0,ICON_ADVANCE_BRONZE_WORKING_ARNOR,ADVANCE_BRONZE_WORKING_ARNOR_GAMEPLAY,ADVANCE_BRONZE_WORKING_ARNOR_HISTORICAL,ADVANCE_BRONZE_WORKING_ARNOR_PREREQ,ADVANCE_BRONZE_WORKING_ARNOR_STATISTICS,ADVANCE_BRONZE_WORKING_ARNOR_STATISTICS
46,Bronze Working Dwarves,ADVANCE_BRONZE_WORKING_DWARVES,ADVANCE_BRONZE_WORKING,ADVANCE_DWARVES,1,0,ICON_ADVANCE_BRONZE_WORKING_DWARVES,ADVANCE_BRONZE_WORKING_DWARVES_GAMEPLAY,ADVANCE_BRONZE_WORKING_DWARVES_HISTORICAL,ADVANCE_BRONZE_WORKING_DWARVES_PREREQ,ADVANCE_BRONZE_WORKING_DWARVES_STATISTICS,ADVANCE_BRONZE_WORKING_DWARVES_STATISTICS
47,Bronze Working Easterling,ADVANCE_BRONZE_WORKING_EASTERLING,ADVANCE_BRONZE_WORKING,ADVANCE_EASTERLING,1,0,ICON_ADVANCE_BRONZE_WORKING_EASTERLING,ADVANCE_BRONZE_WORKING_EASTERLING_GAMEPLAY,ADVANCE_BRONZE_WORKING_EASTERLING_HISTORICAL,ADVANCE_BRONZE_WORKING_EASTERLING_PREREQ,ADVANCE_BRONZE_WORKING_EASTERLING_STATISTICS,ADVANCE_BRONZE_WORKING_EASTERLING_STATISTICS
48,Bronze Working Haradrim,ADVANCE_BRONZE_WORKING_HARADRIM,ADVANCE_BRONZE_WORKING,ADVANCE_HARADRIM,1,0,ICON_ADVANCE_BRONZE_WORKING_HARADRIM,ADVANCE_BRONZE_WORKING_HARADRIM_GAMEPLAY,ADVANCE_BRONZE_WORKING_HARADRIM_HISTORICAL,ADVANCE_BRONZE_WORKING_HARADRIM_PREREQ,ADVANCE_BRONZE_WORKING_HARADRIM_STATISTICS,ADVANCE_BRONZE_WORKING_HARADRIM_STATISTICS
49,Bronze Working Orcs,ADVANCE_BRONZE_WORKING_ORCS,ADVANCE_BRONZE_WORKING,ADVANCE_ORCS,1,0,ICON_ADVANCE_BRONZE_WORKING_ORCS,ADVANCE_BRONZE_WORKING_ORCS_GAMEPLAY,ADVANCE_BRONZE_WORKING_ORCS_HISTORICAL,ADVANCE_BRONZE_WORKING_ORCS_PREREQ,ADVANCE_BRONZE_WORKING_ORCS_STATISTICS,ADVANCE_BRONZE_WORKING_ORCS_STATISTICS
50,Bureaucracy,ADVANCE_BUREAUCRACY,ADVANCE_OLIGARCHY,ADVANCE_JURISPRUDENCE,1,0,ICON_ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY_GAMEPLAY,ADVANCE_BUREAUCRACY_HISTORICAL,ADVANCE_BUREAUCRACY_PREREQ,ADVANCE_BUREAUCRACY_STATISTICS,ADVANCE_BUREAUCRACY_STATISTICS
51,Bureaucracy Easterling,ADVANCE_BUREAUCRACY_EASTERLING,ADVANCE_BUREAUCRACY,ADVANCE_EASTERLING,1,0,ICON_ADVANCE_BUREAUCRACY_EASTERLING,ADVANCE_BUREAUCRACY_EASTERLING_GAMEPLAY,ADVANCE_BUREAUCRACY_EASTERLING_HISTORICAL,ADVANCE_BUREAUCRACY_EASTERLING_PREREQ,ADVANCE_BUREAUCRACY_EASTERLING_STATISTICS,ADVANCE_BUREAUCRACY_EASTERLING_STATISTICS
52,Bureaucracy Men,ADVANCE_BUREAUCRACY_MEN,ADVANCE_BUREAUCRACY,ADVANCE_MEN,1,0,ICON_ADVANCE_BUREAUCRACY_MEN,ADVANCE_BUREAUCRACY_MEN_GAMEPLAY,ADVANCE_BUREAUCRACY_MEN_HISTORICAL,ADVANCE_BUREAUCRACY_MEN_PREREQ,ADVANCE_BUREAUCRACY_MEN_STATISTICS,ADVANCE_BUREAUCRACY_MEN_STATISTICS
53,Ceremonial Burial,ADVANCE_CEREMONIAL_BURIAL,ADVANCE_RELIGION,nil,0,0,ICON_ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL_GAMEPLAY,ADVANCE_CEREMONIAL_BURIAL_HISTORICAL,ADVANCE_CEREMONIAL_BURIAL_PREREQ,ADVANCE_CEREMONIAL_BURIAL_STATISTICS,ADVANCE_CEREMONIAL_BURIAL_STATISTICS
54,Chariots,ADVANCE_CHARIOTS,ADVANCE_HORSE_RIDING,ADVANCE_WHEEL,0,0,ICON_ADVANCE_CHARIOTS,ADVANCE_CHARIOTS_GAMEPLAY,ADVANCE_CHARIOTS_HISTORICAL,ADVANCE_CHARIOTS_PREREQ,ADVANCE_CHARIOTS_STATISTICS,ADVANCE_CHARIOTS_STATISTICS
55,Chariots Easterling,ADVANCE_CHARIOTS_EASTERLING,ADVANCE_CHARIOTS,ADVANCE_EASTERLING,0,0,ICON_ADVANCE_CHARIOTS_EASTERLING,ADVANCE_CHARIOTS_EASTERLING_GAMEPLAY,ADVANCE_CHARIOTS_EASTERLING_HISTORICAL,ADVANCE_CHARIOTS_EASTERLING_PREREQ,ADVANCE_CHARIOTS_EASTERLING_STATISTICS,ADVANCE_CHARIOTS_EASTERLING_STATISTICS
56,Chariots Haradrim,ADVANCE_CHARIOTS_HARADRIM,ADVANCE_CHARIOTS,ADVANCE_HARADRIM,0,0,ICON_ADVANCE_CHARIOTS_HARADRIM,ADVANCE_CHARIOTS_HARADRIM_GAMEPLAY,ADVANCE_CHARIOTS_HARADRIM_HISTORICAL,ADVANCE_CHARIOTS_HARADRIM_PREREQ,ADVANCE_CHARIOTS_HARADRIM_STATISTICS,ADVANCE_CHARIOTS_HARADRIM_STATISTICS
57,Chariots Rohan,ADVANCE_CHARIOTS_ROHAN,ADVANCE_CHARIOTS,ADVANCE_ROHAN,0,0,ICON_ADVANCE_CHARIOTS_ROHAN,ADVANCE_CHARIOTS_ROHAN_GAMEPLAY,ADVANCE_CHARIOTS_ROHAN_HISTORICAL,ADVANCE_CHARIOTS_ROHAN_PREREQ,ADVANCE_CHARIOTS_ROHAN_STATISTICS,ADVANCE_CHARIOTS_ROHAN_STATISTICS
58,City State,ADVANCE_CITY_STATE,ADVANCE_JURISPRUDENCE,ADVANCE_TRADE,0,0,ICON_ADVANCE_CITY_STATE,ADVANCE_CITY_STATE_GAMEPLAY,ADVANCE_CITY_STATE_HISTORICAL,ADVANCE_CITY_STATE_PREREQ,ADVANCE_CITY_STATE_STATISTICS,ADVANCE_CITY_STATE_STATISTICS
59,City State Arnor,ADVANCE_CITY_STATE_ARNOR,ADVANCE_CITY_STATE,ADVANCE_ARNOR,0,0,ICON_ADVANCE_CITY_STATE_ARNOR,ADVANCE_CITY_STATE_ARNOR_GAMEPLAY,ADVANCE_CITY_STATE_ARNOR_HISTORICAL,ADVANCE_CITY_STATE_ARNOR_PREREQ,ADVANCE_CITY_STATE_ARNOR_STATISTICS,ADVANCE_CITY_STATE_ARNOR_STATISTICS
60,City State Dwarves,ADVANCE_CITY_STATE_DWARVES,ADVANCE_CITY_STATE,ADVANCE_DWARVES,0,0,ICON_ADVANCE_CITY_STATE_DWARVES,ADVANCE_CITY_STATE_DWARVES_GAMEPLAY,ADVANCE_CITY_STATE_DWARVES_HISTORICAL,ADVANCE_CITY_STATE_DWARVES_PREREQ,ADVANCE_CITY_STATE_DWARVES_STATISTICS,ADVANCE_CITY_STATE_DWARVES_STATISTICS
61,City State Easterling,ADVANCE_CITY_STATE_EASTERLING,ADVANCE_CITY_STATE,ADVANCE_EASTERLING,0,0,ICON_ADVANCE_CITY_STATE_EASTERLING,ADVANCE_CITY_STATE_EASTERLING_GAMEPLAY,ADVANCE_CITY_STATE_EASTERLING_HISTORICAL,ADVANCE_CITY_STATE_EASTERLING_PREREQ,ADVANCE_CITY_STATE_EASTERLING_STATISTICS,ADVANCE_CITY_STATE_EASTERLING_STATISTICS
62,City State Gondor,ADVANCE_CITY_STATE_GONDOR,ADVANCE_CITY_STATE,ADVANCE_GONDOR,0,0,ICON_ADVANCE_CITY_STATE_GONDOR,ADVANCE_CITY_STATE_GONDOR_GAMEPLAY,ADVANCE_CITY_STATE_GONDOR_HISTORICAL,ADVANCE_CITY_STATE_GONDOR_PREREQ,ADVANCE_CITY_STATE_GONDOR_STATISTICS,ADVANCE_CITY_STATE_GONDOR_STATISTICS
63,City State Haradrim,ADVANCE_CITY_STATE_HARADRIM,ADVANCE_CITY_STATE,ADVANCE_HARADRIM,0,0,ICON_ADVANCE_CITY_STATE_HARADRIM,ADVANCE_CITY_STATE_HARADRIM_GAMEPLAY,ADVANCE_CITY_STATE_HARADRIM_HISTORICAL,ADVANCE_CITY_STATE_HARADRIM_PREREQ,ADVANCE_CITY_STATE_HARADRIM_STATISTICS,ADVANCE_CITY_STATE_HARADRIM_STATISTICS
64,City State Isengard,ADVANCE_CITY_STATE_ISENGARD,ADVANCE_CITY_STATE,ADVANCE_ISENGARD,0,0,ICON_ADVANCE_CITY_STATE_ISENGARD,ADVANCE_CITY_STATE_ISENGARD_GAMEPLAY,ADVANCE_CITY_STATE_ISENGARD_HISTORICAL,ADVANCE_CITY_STATE_ISENGARD_PREREQ,ADVANCE_CITY_STATE_ISENGARD_STATISTICS,ADVANCE_CITY_STATE_ISENGARD_STATISTICS
65,Civic Engineering,ADVANCE_CIVIC_ENGINEERING,ADVANCE_CONCRETE,ADVANCE_GEOMETRY,1,0,ICON_ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING_GAMEPLAY,ADVANCE_CIVIC_ENGINEERING_HISTORICAL,ADVANCE_CIVIC_ENGINEERING_PREREQ,ADVANCE_CIVIC_ENGINEERING_STATISTICS,ADVANCE_CIVIC_ENGINEERING_STATISTICS
